file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,label
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\03a05Aa.wav,0 days,0 days 00:00:03.087625,37.420864,0.0731957,35.041664,37.189148,39.62783,4.5861664,130.32487,108.44873,24.778759,21.970486,1.0028776,0.6517584,0.44499043,0.888525,1.6138763,1.168886,17.78715,8.805978,20.260439,9.898739,0.053365488,1.4541641,1.4380757,0.877213,7.9703364,0.40528277,10.839639,0.9796229,16.579779,0.4556647,659.7433,0.3047877,1493.344,0.19550037,-110.9571,-0.77838314,1583.6816,0.1524483,-103.32204,-0.78881747,2540.4902,0.076215714,-103.85104,-0.77535015,-11.043019,-0.7546058,19.5785,0.46452102,0.04922314,0.58623713,-0.012103392,-1.2612927,-3.6542208,13.208772,0.0059239934,0.009119834,6.1889253,4.9668875,0.099999994,0.07321202,0.085,0.04468141,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\03b02Aa.wav,0 days,0 days 00:00:03.084812500,34.764378,0.06832812,32.907818,34.662292,37.137783,4.229965,155.29272,250.0209,50.08776,22.516489,1.1691538,0.59025824,0.6178726,1.1002976,1.7111928,1.0933203,18.354223,9.485808,22.173819,14.876626,0.049134597,0.96626776,1.6368799,0.68959117,7.200528,0.4376987,8.754364,0.9912086,20.67298,0.45481336,688.305,0.30548117,1430.6508,0.17324832,-113.09005,-0.7563547,1599.596,0.14601527,-110.54394,-0.73811626,2588.8025,0.07159768,-112.79795,-0.70112723,-11.035778,-0.8843338,21.891905,0.45561466,0.022146087,1.4020485,-0.00963426,-1.8690486,-6.0666027,16.40115,-0.0114531545,0.0017422067,6.1889253,4.6357617,0.099999994,0.062905826,0.09428571,0.07228064,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\03b10Ab.wav,0 days,0 days 00:00:02.828250,38.01985,0.05265457,36.41982,38.0511,39.6646,3.2447815,68.03078,51.00836,33.176346,17.209108,0.8068795,0.8309014,0.08520296,0.7181368,1.3475947,1.2623918,12.931531,5.3789873,17.348059,8.972403,0.041528102,0.9532096,1.1133395,0.82717264,7.478941,0.45070305,14.790683,0.5540398,15.965868,0.5986663,743.7774,0.29312563,1411.5436,0.17335927,-100.58348,-0.8770314,1668.4307,0.11873454,-96.51203,-0.88108015,2589.286,0.05841874,-97.41251,-0.86516905,-8.750246,-0.94281065,17.744097,0.61385137,0.05431587,0.407758,-0.0079822745,-1.6421987,-8.048425,19.063208,-0.008564297,0.017092248,4.9822063,2.536232,0.21857142,0.2590879,0.13499999,0.122474484,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08a01Ab.wav,0 days,0 days 00:00:01.854062500,38.70309,0.069139995,36.92059,39.023975,40.92611,4.00552,75.84446,77.741165,42.507683,23.034481,1.0831554,0.7941966,0.33098692,0.9395184,1.6516467,1.3206599,15.225321,6.2818537,16.369045,9.559148,0.036699586,1.0013876,1.1926467,1.032806,9.154719,0.45433128,12.054121,0.8135295,20.556843,0.35140163,727.06696,0.22658853,1507.6964,0.12700321,-88.638145,-0.989633,1666.2407,0.08192351,-86.39387,-0.9568895,2666.063,0.05786102,-90.95552,-0.867267,-12.961136,-0.7142031,23.257523,0.37857538,0.03329177,0.8680062,-0.01162345,-1.5190781,-4.0411634,16.280691,-0.009180924,0.013555986,5.434783,2.793296,0.218,0.087040216,0.09833333,0.054594465,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08a02Ab.wav,0 days,0 days 00:00:01.584000,39.592937,0.0714058,37.09752,40.082527,42.120422,5.0229034,35.31433,20.742393,45.76024,17.690897,0.97389954,0.7994392,0.27764463,0.88500684,1.522919,1.2452744,16.374811,11.124096,22.34837,16.4959,0.038774025,1.168622,1.329647,1.0726004,9.050505,0.3418461,12.928352,0.89941716,17.482595,0.47724763,715.84235,0.2630618,1415.7935,0.20271601,-104.82036,-0.78275776,1678.5963,0.11550097,-98.13957,-0.79506785,2622.5203,0.051218733,-99.2233,-0.7777984,-13.216639,-0.79704136,22.626175,0.47718278,0.032080807,0.7695352,-0.010683076,-1.3791872,-5.4247756,16.527948,-0.012296009,0.0077810995,4.458599,5.263158,0.10125,0.06716351,0.07428571,0.036977652,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08a02Ac.wav,0 days,0 days 00:00:01.686312500,38.22398,0.10719549,34.667763,38.168034,41.392956,6.725193,47.45423,28.680899,174.30411,172.72531,0.6845522,0.9386236,0.16120702,0.6205363,0.99043554,0.8292285,14.473759,14.973239,17.643826,18.802362,0.038864356,0.8174367,1.3153026,0.95133424,8.577802,0.39714652,8.86754,1.0438682,11.094883,0.5704579,777.2538,0.24644521,1343.8528,0.15751755,-125.9133,-0.636945,1727.9423,0.0890046,-121.98862,-0.6401461,2649.59,0.044283934,-120.717064,-0.65673983,-13.314325,-0.76426363,21.52257,0.4820014,0.016250646,1.8903593,-0.002148732,-5.2777457,-7.191735,17.044401,-0.022478085,0.015416187,4.191617,4.3209877,0.09714285,0.05749889,0.098749995,0.045397546,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08b01Aa.wav,0 days,0 days 00:00:02.676875,40.832966,0.099374436,38.12076,39.7052,43.514477,5.393715,106.84701,90.17855,120.12317,143.89009,0.8828098,0.69464177,0.3572862,0.75752914,1.376531,1.0192448,17.42547,10.762743,12.57829,7.185243,0.037278697,0.7947719,1.7708572,0.8301425,9.410145,0.4893329,10.062505,0.8280192,9.050933,1.201312,705.19775,0.2857345,1355.8042,0.20731868,-122.76586,-0.6511847,1692.0798,0.1063549,-108.03907,-0.7180184,2624.091,0.04943464,-107.34077,-0.72973984,-14.055856,-0.814083,21.953272,0.55651873,0.022598563,1.4003893,-0.011198025,-1.4334687,-6.7488766,15.785494,-0.02780358,0.009846872,6.015038,4.6153846,0.10833333,0.05983774,0.08833333,0.06080479,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08b09Ab.wav,0 days,0 days 00:00:03.181250,40.34728,0.090860456,37.01063,41.170242,42.74345,5.7328186,91.00727,125.73493,84.02065,111.659225,0.8395577,0.8161099,0.16306111,0.7599983,1.327456,1.1643949,16.503628,10.7449465,16.392292,10.349585,0.03644612,1.2990146,1.1136402,0.8452647,10.162456,0.34013507,10.492814,0.70356387,17.569416,0.55670863,742.5887,0.30840024,1357.969,0.16432548,-125.59013,-0.66198325,1700.3583,0.12304043,-117.06781,-0.6889233,2671.238,0.07162668,-118.73435,-0.66393745,-16.80853,-0.60395217,27.556784,0.41086543,0.02546686,1.0335722,-0.008930449,-1.5272629,-9.259396,19.141342,-0.01655022,0.010674725,4.7318616,3.5256412,0.12818182,0.07906478,0.12333333,0.08137704,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08b10Aa.wav,0 days,0 days 00:00:02.655187500,39.916965,0.09776674,36.829308,39.74369,43.730896,6.9015884,92.69113,119.36308,66.05812,32.170475,0.8754864,0.8348051,0.2783621,0.7359704,1.3539317,1.0755696,13.82915,8.599722,12.290219,6.713195,0.042316243,1.4013034,1.1310569,0.92614716,10.439572,0.3406676,10.87762,0.95320094,15.219622,0.62660515,770.22595,0.27640688,1342.9395,0.17408986,-108.13783,-0.77702034,1730.1824,0.10383867,-104.3867,-0.7573215,2649.9023,0.06221334,-104.59624,-0.7520803,-14.8393545,-0.6238979,24.500616,0.41219187,0.0339988,0.81418544,-0.009513961,-1.4231873,-12.000806,20.716713,-0.017363425,0.0076989443,4.166667,3.8610039,0.136,0.15396103,0.092727266,0.05690357,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\09b10Aa.wav,0 days,0 days 00:00:01.656062500,39.88311,0.06132669,37.75952,39.54194,42.60977,4.8502502,33.180676,24.10017,42.670887,10.012091,1.2306259,0.5491459,0.6635863,1.1639664,1.7613158,1.0977294,16.683575,7.1183167,18.438547,7.225028,0.026415281,1.1630051,0.9480008,1.0562795,11.813947,0.23033696,13.404706,0.6295812,20.444176,0.4255825,727.7068,0.23221198,1333.9027,0.13389014,-59.338146,-1.1018996,1729.7997,0.113998815,-60.609142,-0.96793973,2652.6638,0.07900707,-63.042095,-0.91001934,-16.97237,-0.4845814,26.136211,0.3941517,0.04143085,0.5537277,-0.014703493,-0.85611427,-9.539697,18.458496,-0.0025635792,0.010534905,6.097561,3.1446543,0.252,0.3445229,0.044,0.0149666285,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\10a01Ac.wav,0 days,0 days 00:00:01.679500,28.6174,0.10523258,25.875238,27.514606,31.989346,6.114107,321.60092,137.25185,25.39871,34.176003,0.9396503,0.9841202,0.19252984,0.66748405,1.460826,1.2682962,15.580336,12.657732,12.528427,4.047674,0.05503707,0.46198937,1.0442858,0.5665359,4.763165,0.49274355,5.374825,1.2406425,15.243021,0.53105307,754.81177,0.29707274,1404.2048,0.29099277,-173.16281,-0.33196023,1559.5889,0.11304089,-172.0117,-0.34178737,2537.9546,0.04444357,-172.73119,-0.33193582,-9.412923,-0.7034857,19.477741,0.36210257,-0.01122563,-2.2115324,0.0109675145,0.9636936,-8.265844,20.039455,-0.02408294,0.015060007,3.6144578,3.10559,0.041999996,0.020396078,0.21499999,0.07889867,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\10a02Ab.wav,0 days,0 days 00:00:01.607937500,32.818542,0.061760586,31.118572,32.664505,34.82517,3.7065964,74.576805,24.056026,8.195678,28.443134,1.1684444,0.73533976,0.068006486,1.1769656,1.999486,1.9314795,19.286898,12.982697,24.72134,11.860664,0.106502146,1.0041466,2.3556025,0.62601846,6.2687607,0.3700776,11.990063,0.5568899,21.653187,0.25152788,639.4172,0.37827244,1357.02,0.18216076,-144.14236,-0.5544796,1572.3778,0.11176131,-147.94106,-0.5008648,2504.2368,0.066393025,-147.27455,-0.51064014,-11.725466,-0.76000726,19.103483,0.47304833,0.018541131,1.0574554,-0.005746177,-2.5596497,-6.948098,16.765343,-0.017927213,0.011283833,6.2893085,3.2467532,0.08399999,0.050833058,0.16833334,0.097196825,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\10a05Aa.wav,0 days,0 days 00:00:02.604125,34.27604,0.049619496,32.631783,34.18697,35.83925,3.2074661,36.61533,12.548328,29.96021,30.162952,1.0350913,0.58007497,0.49694538,1.0695847,1.5448588,1.0479134,15.690178,6.5647645,20.992512,9.229958,0.044669427,0.76065516,1.5159171,0.7764738,7.464885,0.29079914,10.33088,0.8662421,24.411325,0.22481996,592.96747,0.32629174,1496.6565,0.23238318,-112.13306,-0.77066946,1547.9111,0.17732269,-110.11679,-0.740665,2530.3787,0.078300856,-111.81254,-0.7141164,-12.872361,-0.6643994,20.837866,0.4505804,0.04293942,0.664788,-0.011943517,-1.4931786,-4.387875,12.862707,0.0024864478,0.0069400566,6.949807,4.7244096,0.0975,0.113513954,0.08615385,0.048284166,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\10a07Aa.wav,0 days,0 days 00:00:01.596062500,32.560802,0.04187108,31.347385,32.2967,33.806126,2.4587402,77.67603,61.019733,25.673664,18.648903,1.3959254,0.5340373,0.78339446,1.4346397,1.9808455,1.197451,15.204015,5.3694024,13.417817,6.98004,0.033718184,1.0812051,1.1390334,0.7211623,7.8028483,0.26770934,12.2387905,0.4556418,20.63192,0.37163734,739.8724,0.3371058,1380.479,0.18926524,-105.0888,-0.7838228,1619.9191,0.10817061,-105.16631,-0.75366044,2542.7876,0.06345154,-106.702415,-0.7290586,-12.889882,-0.5642839,22.042036,0.39309743,0.005776029,3.9526336,-0.00065605796,-15.274967,6.419537,3.5106075,0.0035754882,0.010990028,3.7974684,4.5751634,0.11,0.05070925,0.09833333,0.029674158,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\10a07Ad.wav,0 days,0 days 00:00:01.603375,29.34405,0.033157118,28.594852,29.091183,30.40717,1.8123169,121.79721,167.92003,22.221195,13.601603,1.061293,0.6275508,0.43604153,1.0666972,1.6539037,1.2178621,14.520446,7.957186,12.660502,4.995513,0.023525095,0.71659714,1.170418,0.8105313,6.9545884,0.27627853,6.3922143,0.55905616,22.588263,0.37965223,580.3278,0.3118953,1335.3531,0.121876426,-118.33329,-0.72871256,1508.08,0.1256927,-121.35084,-0.65906906,2516.2756,0.049036775,-122.335625,-0.6439083,-14.501009,-0.53270125,22.423464,0.44024932,0.0003839011,53.954086,-0.0028204331,-5.490939,-1.8802648,11.243002,-0.011442288,0.016778657,4.402516,4.5454545,0.089999996,0.068243265,0.10714286,0.055988334,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\10b01Aa.wav,0 days,0 days 00:00:02.087562500,35.672386,0.0532612,34.087162,35.136955,37.168198,3.0810356,45.693558,23.118689,7.752906,19.09914,1.2113321,0.52799714,0.60936004,1.1789002,1.8104999,1.2011399,15.151144,10.831079,13.275726,7.2473497,0.033335693,0.7410968,1.2745968,0.64670163,8.7589245,0.2742046,17.595394,0.3913691,22.65884,0.43215963,665.81573,0.28561237,1491.4639,0.25817984,-113.23339,-0.75216186,1545.6434,0.13427497,-109.852394,-0.74601626,2531.2751,0.05226908,-112.27077,-0.71112806,-13.262167,-0.55892766,24.166586,0.38260353,0.024733143,1.2168703,-3.6225596e-05,-325.17267,0.62886894,9.3287325,0.0011367113,0.014427301,5.7971015,3.4653466,0.14,0.1583847,0.11125,0.0903379,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\10b02Aa.wav,0 days,0 days 00:00:02.462312500,31.450682,0.064611234,29.87364,31.585812,33.397182,3.5235424,46.629665,17.093882,22.926502,22.9649,1.2800177,0.5311615,0.733576,1.2758055,1.8309109,1.0973349,21.737593,10.687549,20.741049,16.043865,0.045883205,0.8911124,1.3065039,0.68082964,7.3221126,0.3190742,9.204454,0.87137544,22.573828,0.36405492,608.1928,0.35035914,1429.2498,0.1528652,-93.7221,-0.92676,1517.7102,0.13252774,-98.50744,-0.82769924,2533.983,0.05379044,-100.6979,-0.79031974,-14.641856,-0.48366094,23.249762,0.3209304,0.003768398,6.7674146,-0.008472842,-1.8469172,-6.0213695,15.725265,-0.021521945,0.006813228,6.122449,2.9166667,0.19142856,0.1258603,0.12857142,0.05986379,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\10b09Ad.wav,0 days,0 days 00:00:01.976812500,25.133879,0.07421267,23.647287,24.614897,26.447464,2.8001766,82.1731,64.75606,39.25477,19.237469,1.1255757,0.57041264,0.59575534,1.0302403,1.551848,0.9560927,20.484426,12.388864,16.40824,8.93618,0.054805957,0.74529374,1.6495565,0.5994117,5.218593,0.32420862,2.069952,1.4267229,22.579865,0.2947239,557.7708,0.4066418,1322.6685,0.11702593,-96.59132,-0.86922646,1490.6079,0.13847956,-103.97557,-0.74240094,2494.7158,0.060320146,-104.70641,-0.73164546,-14.83175,-0.5122961,23.178246,0.35156772,-0.02329995,-0.7184946,0.0018781349,6.120813,-5.9096165,16.029324,-0.02654876,0.012979656,6.1224494,5.2356024,0.096999995,0.056753855,0.072,0.04308132,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\11a01Aa.wav,0 days,0 days 00:00:01.557312500,26.56085,0.08539715,23.973804,26.75781,28.799435,4.82563,39.43925,17.615078,-5.648014,22.153244,1.0429964,0.7250839,0.3160472,0.9304986,1.8290542,1.513007,21.074703,9.218652,21.338934,8.983118,0.061545994,0.51594114,1.9988338,0.61924374,4.8405886,0.3699572,3.6954257,0.7969515,24.928495,0.32381314,565.1973,0.24533902,1395.0944,0.14926444,-133.96431,-0.6301996,1508.725,0.113482386,-138.10281,-0.5728366,2475.0588,0.04988707,-139.87419,-0.5492768,-13.861455,-0.6826022,23.730452,0.45778972,-0.0029881033,-9.858873,-0.0117103625,-1.1095141,-4.514446,13.949266,-0.015925927,0.0031223767,5.844156,3.3557048,0.096,0.016248077,0.14999999,0.07118052,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\11a01Ab.wav,0 days,0 days 00:00:01.504250,26.37794,0.06948605,24.905046,26.315102,27.785238,2.8801918,23.722334,16.826912,77.86049,90.916695,0.9864512,0.71823716,0.24587354,0.9704636,1.5936348,1.3477613,17.773619,8.197419,21.75805,12.909783,0.06802629,0.790319,1.449502,0.6632128,5.0887365,0.42535874,3.9420445,1.1032555,21.675701,0.36574882,519.42554,0.36603788,1424.9534,0.11851474,-119.580666,-0.74601346,1466.2988,0.13019738,-125.05079,-0.66531307,2412.0752,0.058891997,-126.75748,-0.64036083,-15.122391,-0.47787046,24.285519,0.36666492,-0.009246759,-2.1455076,-0.010577271,-0.805919,-5.2600107,14.807508,-0.022649994,0.0073675425,5.3691273,2.777778,0.145,0.03354102,0.154,0.05817216,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\11a04Ac.wav,0 days,0 days 00:00:01.535562500,30.26191,0.09023733,28.214298,31.16615,32.487953,4.273655,253.94923,206.73781,26.874475,14.79817,0.887173,0.8464877,0.21354681,0.6774827,1.5049759,1.291429,20.521622,12.138445,22.472254,18.403997,0.04201671,0.78831303,1.5217611,0.77113837,6.280233,0.43757093,5.8446736,1.326634,22.970446,0.39703122,568.0951,0.3307871,1506.5935,0.12676841,-86.00647,-1.0012994,1437.5894,0.12689202,-90.7574,-0.896958,2450.1995,0.07049558,-94.456116,-0.8312148,-13.069557,-0.79792064,22.938047,0.49477687,0.021735724,1.5688096,-0.0060654795,-1.6394175,-6.1548114,17.322628,0.0022693863,0.009391572,3.9473684,4.081633,0.14,0.04760952,0.07142857,0.04356557,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\11a05Ad.wav,0 days,0 days 00:00:02.916437500,31.87699,0.073235855,29.898575,32.050404,33.759064,3.860489,167.85408,160.5427,26.64386,24.699448,0.865681,0.8086492,0.27598792,0.723257,1.3126826,1.0366948,18.425283,10.418811,17.211134,8.917137,0.046837416,1.0175798,1.7027774,0.82804763,6.951819,0.349613,8.7171135,1.0805593,22.605955,0.31275523,580.1087,0.32540733,1429.2389,0.17694509,-108.95131,-0.806871,1512.7462,0.14617692,-111.37711,-0.7327533,2489.1091,0.07296984,-112.72694,-0.7124615,-14.07741,-0.57918733,22.174604,0.3772146,0.009442051,3.650553,-0.012443646,-1.4864514,-7.8666606,17.19923,-0.02283052,0.010354771,5.862069,4.5614038,0.10076923,0.092108764,0.096923076,0.046803124,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\11a07Ac.wav,0 days,0 days 00:00:01.902437500,33.672577,0.08108038,31.747078,34.12137,36.54038,4.7933006,155.14478,108.859764,21.335138,15.056889,1.0452138,0.8152403,0.31837592,0.84404784,1.7021954,1.3838195,21.331312,10.536174,23.060732,15.874754,0.04031222,1.0666786,1.378769,0.8631222,7.95209,0.303979,10.5603285,0.8420645,22.449997,0.32912266,677.29614,0.27685538,1570.4202,0.24234259,-79.452446,-1.0530069,1562.1813,0.12488344,-80.06933,-0.9756705,2515.224,0.056622483,-82.98515,-0.9153862,-11.816434,-0.8020591,20.914846,0.5049457,0.048044927,0.6983222,-0.0068270755,-2.1090987,-3.499024,12.312551,0.002291438,0.010039457,4.7619047,4.3478265,0.14375,0.07261843,0.06375,0.023946553,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\11b01Ab.wav,0 days,0 days 00:00:02.024250,28.94142,0.10009118,27.870832,28.967972,30.262236,2.3914032,120.47039,131.7933,40.702885,24.82702,1.0321728,0.63713634,0.3846588,1.0250958,1.5804721,1.1958133,22.927568,15.374753,24.161068,10.569469,0.046139937,0.6605947,2.3226693,0.64767873,5.3396153,0.40398198,4.5184307,1.5163195,21.388605,0.34665486,577.8834,0.39717233,1422.6558,0.15312366,-89.970535,-0.92382663,1561.3245,0.16185363,-93.70848,-0.8344897,2495.5486,0.08748622,-95.01632,-0.8111335,-12.598009,-0.86413187,21.288065,0.5629701,0.011958585,2.7539947,-0.006442054,-1.8707335,-2.74201,10.744901,-0.0042460067,0.008656192,6.965174,5.670103,0.09636364,0.06944883,0.065,0.0405586,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\11b02Ab.wav,0 days,0 days 00:00:02.489875,30.038338,0.16523899,27.58446,29.139893,32.00672,4.422262,46.099663,32.494354,14.709218,41.148586,0.9814012,0.65305024,0.41636318,0.9147579,1.470948,1.0545847,18.507214,8.490924,23.048622,12.032921,0.044201575,0.87836325,1.7323956,0.6616635,5.596039,0.5280676,5.7837434,1.1603892,21.339424,0.41872138,597.718,0.33987454,1442.4917,0.21422529,-90.28203,-0.94066167,1515.8688,0.16911611,-93.247665,-0.85829914,2533.9573,0.07417396,-96.1198,-0.80112493,-12.635402,-0.7611504,21.762085,0.49035707,0.0040894123,6.3998294,-0.015749246,-1.2050436,-9.122297,19.19969,-0.022336388,0.00595379,6.4777327,4.9586782,0.111666664,0.08029459,0.063846156,0.041051272,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\11b09Ad.wav,0 days,0 days 00:00:02.763812500,28.919533,0.102048226,26.44264,30.068207,31.011953,4.569313,299.96414,486.79056,39.713894,21.580578,0.76418644,0.90470755,0.11290975,0.5890225,1.293009,1.1800992,18.653406,9.498491,14.726582,8.670754,0.042637207,1.0693257,1.8826244,0.82578814,6.2855926,0.3860558,5.842337,1.992443,24.540146,0.3320874,549.63196,0.2802562,1470.4138,0.17235273,-102.49056,-0.8537968,1527.8458,0.12462541,-106.527985,-0.76563275,2493.0442,0.05821186,-108.22897,-0.73799384,-15.526611,-0.52628,24.51704,0.35649863,0.013200485,2.587887,-0.010375653,-1.5097288,-11.642471,21.81209,-0.024725255,0.014457056,4.7272725,4.074074,0.12181818,0.056859978,0.111,0.08360023,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\11b10Ad.wav,0 days,0 days 00:00:02.445562500,25.362297,0.11613758,22.51511,25.662819,27.900454,5.3853436,217.98358,395.59534,32.211597,16.602436,0.8619201,0.73165977,0.18119207,0.77944607,1.4847593,1.3035673,12.807288,7.164838,13.770127,6.328724,0.06584368,0.8789048,1.9639435,0.85134864,5.423628,0.45532727,3.9329238,1.3758842,24.922235,0.259042,539.2376,0.294648,1405.4491,0.13097443,-102.42049,-0.8663107,1541.2931,0.10680964,-109.17563,-0.7448793,2504.7993,0.056497365,-110.38746,-0.7274139,-17.137981,-0.44445372,26.04387,0.33409727,-0.015113129,-1.9244283,-0.013267091,-1.041337,-9.243489,18.972355,-0.035338752,0.015202751,4.526749,2.9411767,0.17142856,0.16565269,0.12875,0.11151653,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\11b10Ae.wav,0 days,0 days 00:00:02.942562500,26.77411,0.12724994,23.211744,27.047419,29.16208,5.9503365,233.612,396.22107,37.356968,14.775559,0.8006315,0.82255167,0.103598915,0.7070288,1.446461,1.342862,15.045597,8.821888,15.544961,9.792691,0.048465844,1.0744908,1.3090285,0.8446282,6.4918714,0.3392322,6.70347,1.56231,24.175163,0.29354772,577.8533,0.31976178,1363.832,0.1514555,-101.306046,-0.8668891,1590.1643,0.11849985,-107.938034,-0.75248295,2528.05,0.060891178,-107.832,-0.75522786,-17.608181,-0.4324141,25.17733,0.34271166,-0.012934346,-2.5797384,-0.012849033,-1.128668,-10.663664,21.198158,-0.031239716,0.01332263,3.7542665,2.4305556,0.21428572,0.19360174,0.15375,0.20365028,fearful
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\12a02Ac.wav,0 days,0 days 00:00:01.225500,32.03171,0.09723629,29.757168,31.876709,34.563087,4.8059196,84.31237,34.23558,9.9677925,42.942818,1.2503382,0.6403432,0.40906778,1.323688,1.8480719,1.4390042,19.657598,9.958938,32.532093,18.179033,0.08303277,0.5521333,2.3972802,0.5358485,4.0400386,0.7019742,8.612739,1.1543039,16.103376,0.30871195,630.827,0.32255912,1417.6495,0.14922133,-113.34503,-0.770476,1600.3143,0.115843534,-117.17631,-0.6938929,2565.166,0.05685599,-115.98139,-0.71008027,-7.704241,-0.96375334,15.041513,0.5224768,0.019188166,1.2011913,-0.008717539,-1.2515929,-7.5747466,18.054522,-0.01863186,0.0027658541,6.611571,5.172414,0.08,0.048989795,0.078571424,0.029965965,fearful
